simulation_name,sim_type,m_value,rep_index,overall_return,commit_return,n,n_repetitions
etc_vs_cfr_large,run,60000.0,59,-0.48068,-0.1643,100000,100
etc_vs_cfr_large,run,60000.0,60,-0.49171,-0.243525,100000,100
etc_vs_cfr_large,run,60000.0,61,-0.52003,-0.2195,100000,100
etc_vs_cfr_large,run,60000.0,62,-0.50285,-0.221875,100000,100
etc_vs_cfr_large,run,60000.0,63,-0.52042,-0.2184,100000,100
etc_vs_cfr_large,run,60000.0,64,-0.49332,-0.173025,100000,100
etc_vs_cfr_large,run,60000.0,65,-0.48332,-0.1644,100000,100
etc_vs_cfr_large,run,60000.0,66,-0.49918,-0.2014,100000,100
etc_vs_cfr_large,run,60000.0,67,-0.50615,-0.2082,100000,100
etc_vs_cfr_large,run,60000.0,68,-0.53663,-0.288725,100000,100
etc_vs_cfr_large,run,60000.0,69,-0.49882,-0.1932,100000,100
etc_vs_cfr_large,run,60000.0,70,-0.47385,-0.113675,100000,100
etc_vs_cfr_large,run,60000.0,71,-0.52516,-0.249775,100000,100
etc_vs_cfr_large,run,60000.0,72,-0.52395,-0.257775,100000,100
etc_vs_cfr_large,run,60000.0,73,-0.46492,-0.155325,100000,100
etc_vs_cfr_large,run,60000.0,74,-0.46748,-0.155775,100000,100
etc_vs_cfr_large,run,60000.0,75,-0.5078,-0.2324,100000,100
etc_vs_cfr_large,run,60000.0,76,-0.4967,-0.17085,100000,100
etc_vs_cfr_large,run,60000.0,77,-0.52627,-0.246675,100000,100
etc_vs_cfr_large,run,60000.0,78,-0.50859,-0.2362,100000,100
etc_vs_cfr_large,run,60000.0,79,-0.49363,-0.17355,100000,100
etc_vs_cfr_large,run,60000.0,80,-0.50743,-0.18505,100000,100
etc_vs_cfr_large,run,60000.0,81,-0.49866,-0.225925,100000,100
etc_vs_cfr_large,run,60000.0,82,-0.51472,-0.230325,100000,100
etc_vs_cfr_large,run,60000.0,83,-0.51293,-0.23485,100000,100
etc_vs_cfr_large,run,60000.0,84,-0.51161,-0.1632,100000,100
etc_vs_cfr_large,run,60000.0,85,-0.52597,-0.221775,100000,100
etc_vs_cfr_large,run,60000.0,86,-0.4854,-0.15885,100000,100
etc_vs_cfr_large,run,60000.0,87,-0.52189,-0.25375,100000,100
etc_vs_cfr_large,run,60000.0,88,-0.48031,-0.17055,100000,100
etc_vs_cfr_large,run,60000.0,89,-0.48107,-0.153675,100000,100
etc_vs_cfr_large,run,60000.0,90,-0.50086,-0.2062,100000,100
etc_vs_cfr_large,run,60000.0,91,-0.48128,-0.168575,100000,100
etc_vs_cfr_large,run,60000.0,92,-0.49457,-0.222625,100000,100
etc_vs_cfr_large,run,60000.0,93,-0.5253,-0.23695,100000,100
etc_vs_cfr_large,run,60000.0,94,-0.48078,-0.165425,100000,100
etc_vs_cfr_large,run,60000.0,95,-0.50054,-0.2299,100000,100
etc_vs_cfr_large,run,60000.0,96,-0.4977,-0.178875,100000,100
etc_vs_cfr_large,run,60000.0,97,-0.48873,-0.184775,100000,100
etc_vs_cfr_large,run,60000.0,98,-0.48703,-0.153425,100000,100
etc_vs_cfr_large,run,60000.0,99,-0.50563,-0.231575,100000,100
etc_vs_cfr_large,run,80000.0,0,-0.61144,-0.18495,100000,100
etc_vs_cfr_large,run,80000.0,1,-0.60076,-0.19235,100000,100
etc_vs_cfr_large,run,80000.0,2,-0.61206,-0.1688,100000,100
etc_vs_cfr_large,run,80000.0,3,-0.62011,-0.21465,100000,100
etc_vs_cfr_large,run,80000.0,4,-0.6085,-0.11185,100000,100
etc_vs_cfr_large,run,80000.0,5,-0.62202,-0.24675,100000,100
etc_vs_cfr_large,run,80000.0,6,-0.57632,-0.13775,100000,100
etc_vs_cfr_large,run,80000.0,7,-0.60486,-0.12265,100000,100
etc_vs_cfr_large,run,80000.0,8,-0.59731,-0.19705,100000,100
etc_vs_cfr_large,run,80000.0,9,-0.63722,-0.23605,100000,100
etc_vs_cfr_large,run,80000.0,10,-0.62891,-0.2864,100000,100
etc_vs_cfr_large,run,80000.0,11,-0.63061,-0.269,100000,100
etc_vs_cfr_large,run,80000.0,12,-0.59662,-0.18585,100000,100
etc_vs_cfr_large,run,80000.0,13,-0.61553,-0.21945,100000,100
etc_vs_cfr_large,run,80000.0,14,-0.59888,-0.2176,100000,100
etc_vs_cfr_large,run,80000.0,15,-0.60136,-0.1321,100000,100
etc_vs_cfr_large,run,80000.0,16,-0.59462,-0.20005,100000,100
etc_vs_cfr_large,run,80000.0,17,-0.61879,-0.2461,100000,100
etc_vs_cfr_large,run,80000.0,18,-0.60921,-0.214,100000,100
etc_vs_cfr_large,run,80000.0,19,-0.60556,-0.1878,100000,100
etc_vs_cfr_large,run,80000.0,20,-0.62005,-0.2567,100000,100
etc_vs_cfr_large,run,80000.0,21,-0.60573,-0.23475,100000,100
etc_vs_cfr_large,run,80000.0,22,-0.58642,-0.1514,100000,100
etc_vs_cfr_large,run,80000.0,23,-0.59303,-0.1559,100000,100
etc_vs_cfr_large,run,80000.0,24,-0.59818,-0.18905,100000,100
etc_vs_cfr_large,run,80000.0,25,-0.617,-0.25325,100000,100
etc_vs_cfr_large,run,80000.0,26,-0.58072,-0.18585,100000,100
etc_vs_cfr_large,run,80000.0,27,-0.60778,-0.1434,100000,100
etc_vs_cfr_large,run,80000.0,28,-0.59585,-0.24695,100000,100
etc_vs_cfr_large,run,80000.0,29,-0.57086,-0.1006,100000,100
etc_vs_cfr_large,run,80000.0,30,-0.5839,-0.1693,100000,100
etc_vs_cfr_large,run,80000.0,31,-0.63229,-0.279,100000,100
etc_vs_cfr_large,run,80000.0,32,-0.60919,-0.2394,100000,100
etc_vs_cfr_large,run,80000.0,33,-0.59198,-0.1664,100000,100
etc_vs_cfr_large,run,80000.0,34,-0.59886,-0.16665,100000,100
etc_vs_cfr_large,run,80000.0,35,-0.61289,-0.1955,100000,100
etc_vs_cfr_large,run,80000.0,36,-0.61384,-0.21035,100000,100
etc_vs_cfr_large,run,80000.0,37,-0.60483,-0.21465,100000,100
etc_vs_cfr_large,run,80000.0,38,-0.6011,-0.17165,100000,100
etc_vs_cfr_large,run,80000.0,39,-0.6215,-0.3135,100000,100
etc_vs_cfr_large,run,80000.0,40,-0.61203,-0.25635,100000,100
etc_vs_cfr_large,run,80000.0,41,-0.58818,-0.11065,100000,100
etc_vs_cfr_large,run,80000.0,42,-0.59834,-0.19785,100000,100
etc_vs_cfr_large,run,80000.0,43,-0.60131,-0.14625,100000,100
etc_vs_cfr_large,run,80000.0,44,-0.60246,-0.22995,100000,100
etc_vs_cfr_large,run,80000.0,45,-0.60902,-0.183,100000,100
etc_vs_cfr_large,run,80000.0,46,-0.60955,-0.22685,100000,100
etc_vs_cfr_large,run,80000.0,47,-0.60765,-0.2063,100000,100
etc_vs_cfr_large,run,80000.0,48,-0.63273,-0.24045,100000,100
etc_vs_cfr_large,run,80000.0,49,-0.59415,-0.1202,100000,100
etc_vs_cfr_large,run,80000.0,50,-0.61004,-0.24775,100000,100
etc_vs_cfr_large,run,80000.0,51,-0.59764,-0.13625,100000,100
etc_vs_cfr_large,run,80000.0,52,-0.60824,-0.25235,100000,100
etc_vs_cfr_large,run,80000.0,53,-0.58978,-0.1834,100000,100
etc_vs_cfr_large,run,80000.0,54,-0.59109,-0.1417,100000,100
etc_vs_cfr_large,run,80000.0,55,-0.58881,-0.1829,100000,100
etc_vs_cfr_large,run,80000.0,56,-0.58651,-0.2394,100000,100
etc_vs_cfr_large,run,80000.0,57,-0.59453,-0.2207,100000,100
etc_vs_cfr_large,run,80000.0,58,-0.60348,-0.15995,100000,100
etc_vs_cfr_large,run,80000.0,59,-0.59286,-0.2257,100000,100
etc_vs_cfr_large,run,80000.0,60,-0.57611,-0.24485,100000,100
etc_vs_cfr_large,run,80000.0,61,-0.61779,-0.2771,100000,100
etc_vs_cfr_large,run,80000.0,62,-0.61332,-0.258,100000,100
etc_vs_cfr_large,run,80000.0,63,-0.60196,-0.1699,100000,100
etc_vs_cfr_large,run,80000.0,64,-0.59637,-0.1391,100000,100
etc_vs_cfr_large,run,80000.0,65,-0.58737,-0.191,100000,100
etc_vs_cfr_large,run,80000.0,66,-0.60688,-0.22015,100000,100
etc_vs_cfr_large,run,80000.0,67,-0.61571,-0.2185,100000,100
etc_vs_cfr_large,run,80000.0,68,-0.59399,-0.16895,100000,100
etc_vs_cfr_large,run,80000.0,69,-0.58732,-0.17665,100000,100
etc_vs_cfr_large,run,80000.0,70,-0.57605,-0.1085,100000,100
etc_vs_cfr_large,run,80000.0,71,-0.60309,-0.1734,100000,100
etc_vs_cfr_large,run,80000.0,72,-0.59076,-0.08525,100000,100
etc_vs_cfr_large,run,80000.0,73,-0.60945,-0.18365,100000,100
etc_vs_cfr_large,run,80000.0,74,-0.59101,-0.21935,100000,100
etc_vs_cfr_large,run,80000.0,75,-0.63329,-0.2106,100000,100
etc_vs_cfr_large,run,80000.0,76,-0.5948,-0.1695,100000,100
etc_vs_cfr_large,run,80000.0,77,-0.59084,-0.2108,100000,100
etc_vs_cfr_large,run,80000.0,78,-0.58789,-0.28725,100000,100
etc_vs_cfr_large,run,80000.0,79,-0.61228,-0.17735,100000,100
etc_vs_cfr_large,run,80000.0,80,-0.58999,-0.17315,100000,100
etc_vs_cfr_large,run,80000.0,81,-0.60105,-0.158,100000,100
etc_vs_cfr_large,run,80000.0,82,-0.59771,-0.2317,100000,100
etc_vs_cfr_large,run,80000.0,83,-0.5943,-0.2064,100000,100
etc_vs_cfr_large,run,80000.0,84,-0.5969,-0.1874,100000,100
etc_vs_cfr_large,run,80000.0,85,-0.58132,-0.0708,100000,100
etc_vs_cfr_large,run,80000.0,86,-0.61147,-0.2338,100000,100
etc_vs_cfr_large,run,80000.0,87,-0.60993,-0.24945,100000,100
etc_vs_cfr_large,run,80000.0,88,-0.61132,-0.1761,100000,100
etc_vs_cfr_large,run,80000.0,89,-0.61033,-0.18995,100000,100
etc_vs_cfr_large,run,80000.0,90,-0.61018,-0.2135,100000,100
etc_vs_cfr_large,run,80000.0,91,-0.60306,-0.1433,100000,100
etc_vs_cfr_large,run,80000.0,92,-0.62264,-0.25855,100000,100
etc_vs_cfr_large,run,80000.0,93,-0.61112,-0.16635,100000,100
etc_vs_cfr_large,run,80000.0,94,-0.60523,-0.20475,100000,100
etc_vs_cfr_large,run,80000.0,95,-0.59378,-0.14275,100000,100
etc_vs_cfr_large,run,80000.0,96,-0.60045,-0.1769,100000,100
etc_vs_cfr_large,run,80000.0,97,-0.60967,-0.20345,100000,100
etc_vs_cfr_large,run,80000.0,98,-0.59892,-0.2104,100000,100
etc_vs_cfr_large,run,80000.0,99,-0.62555,-0.242,100000,100
etc_cfr_vs_cfr,run,100.0,0,-0.50403,-0.5045945945945945,100000,100
etc_cfr_vs_cfr,run,100.0,1,-0.2971,-0.2971771771771772,100000,100
etc_cfr_vs_cfr,run,100.0,2,-0.35468,-0.3546446446446446,100000,100
etc_cfr_vs_cfr,run,100.0,3,-0.43492,-0.4353253253253253,100000,100
etc_cfr_vs_cfr,run,100.0,4,-0.34386,-0.3443343343343343,100000,100
etc_cfr_vs_cfr,run,100.0,5,-0.30226,-0.3028628628628628,100000,100
etc_cfr_vs_cfr,run,100.0,6,-0.26986,-0.2699899899899899,100000,100
etc_cfr_vs_cfr,run,100.0,7,-0.48031,-0.4805605605605605,100000,100
etc_cfr_vs_cfr,run,100.0,8,-0.32491,-0.325025025025025,100000,100
etc_cfr_vs_cfr,run,100.0,9,-0.32603,-0.3257457457457457,100000,100
etc_cfr_vs_cfr,run,100.0,10,-0.38565,-0.3855655655655655,100000,100
etc_cfr_vs_cfr,run,100.0,11,-0.39548,-0.3958558558558558,100000,100
etc_cfr_vs_cfr,run,100.0,12,-0.36556,-0.3657557557557557,100000,100
etc_cfr_vs_cfr,run,100.0,13,-0.29329,-0.2939139139139139,100000,100
etc_cfr_vs_cfr,run,100.0,14,-0.47548,-0.476066066066066,100000,100
etc_cfr_vs_cfr,run,100.0,15,-0.28339,-0.2838138138138138,100000,100
etc_cfr_vs_cfr,run,100.0,16,-0.23633,-0.2367767767767767,100000,100
etc_cfr_vs_cfr,run,100.0,17,-0.46494,-0.4652052052052052,100000,100
etc_cfr_vs_cfr,run,100.0,18,-0.32546,-0.3257157157157157,100000,100
etc_cfr_vs_cfr,run,100.0,19,-0.47705,-0.4773773773773774,100000,100
etc_cfr_vs_cfr,run,100.0,20,-0.43812,-0.4386986986986987,100000,100
etc_cfr_vs_cfr,run,100.0,21,-0.39592,-0.3958258258258258,100000,100
etc_cfr_vs_cfr,run,100.0,22,-0.25481,-0.2554554554554554,100000,100
etc_cfr_vs_cfr,run,100.0,23,-0.18288,-0.1826426426426426,100000,100
etc_cfr_vs_cfr,run,100.0,24,-0.54975,-0.5501701701701702,100000,100
etc_cfr_vs_cfr,run,100.0,25,-0.36388,-0.3644144144144144,100000,100
etc_cfr_vs_cfr,run,100.0,26,-0.28514,-0.2849449449449449,100000,100
etc_cfr_vs_cfr,run,100.0,27,-0.41438,-0.4148048048048048,100000,100
etc_cfr_vs_cfr,run,100.0,28,-0.40123,-0.4015015015015015,100000,100
etc_cfr_vs_cfr,run,100.0,29,-0.23123,-0.2315615615615615,100000,100
etc_cfr_vs_cfr,run,100.0,30,-0.38486,-0.3856156156156156,100000,100
etc_cfr_vs_cfr,run,100.0,31,-0.4516,-0.4526226226226226,100000,100
etc_cfr_vs_cfr,run,100.0,32,-0.33915,-0.3388688688688688,100000,100
etc_cfr_vs_cfr,run,100.0,33,-0.59157,-0.5922122122122122,100000,100
etc_cfr_vs_cfr,run,100.0,34,-0.29063,-0.2902702702702702,100000,100
etc_cfr_vs_cfr,run,100.0,35,-0.32,-0.3199299299299299,100000,100
etc_cfr_vs_cfr,run,100.0,36,-0.38326,-0.3834134134134134,100000,100
etc_cfr_vs_cfr,run,100.0,37,-0.28181,-0.2818118118118118,100000,100
etc_cfr_vs_cfr,run,100.0,38,-0.40736,-0.4075575575575575,100000,100
etc_cfr_vs_cfr,run,100.0,39,-0.33263,-0.3334434434434434,100000,100
etc_cfr_vs_cfr,run,100.0,40,-0.33224,-0.3322722722722723,100000,100
etc_cfr_vs_cfr,run,100.0,41,-0.34738,-0.3478878878878879,100000,100
etc_cfr_vs_cfr,run,100.0,42,-0.32355,-0.3238038038038038,100000,100
etc_cfr_vs_cfr,run,100.0,43,-0.2951,-0.2954054054054054,100000,100
etc_cfr_vs_cfr,run,100.0,44,-0.25307,-0.253983983983984,100000,100
etc_cfr_vs_cfr,run,100.0,45,-0.32879,-0.3287987987987988,100000,100
etc_cfr_vs_cfr,run,100.0,46,-0.36175,-0.3629129129129129,100000,100
etc_cfr_vs_cfr,run,100.0,47,-0.24471,-0.2444244244244244,100000,100
etc_cfr_vs_cfr,run,100.0,48,-0.51813,-0.5185185185185185,100000,100
etc_cfr_vs_cfr,run,100.0,49,-0.27045,-0.2710710710710711,100000,100
etc_cfr_vs_cfr,run,100.0,50,-0.32955,-0.3299299299299299,100000,100
etc_cfr_vs_cfr,run,100.0,51,-0.36648,-0.3665865865865866,100000,100
etc_cfr_vs_cfr,run,100.0,52,-0.25634,-0.2563463463463463,100000,100
etc_cfr_vs_cfr,run,100.0,53,-0.37141,-0.3716616616616616,100000,100
etc_cfr_vs_cfr,run,100.0,54,-0.27451,-0.2745945945945946,100000,100
etc_cfr_vs_cfr,run,100.0,55,-0.24648,-0.2462362362362362,100000,100
etc_cfr_vs_cfr,run,100.0,56,-0.3918,-0.3925025025025025,100000,100
etc_cfr_vs_cfr,run,100.0,57,-0.2708,-0.2711111111111111,100000,100
etc_cfr_vs_cfr,run,100.0,58,-0.25521,-0.2556556556556557,100000,100
etc_cfr_vs_cfr,run,100.0,59,-0.14726,-0.1473973973973974,100000,100
etc_cfr_vs_cfr,run,100.0,60,-0.56479,-0.5653053053053053,100000,100
etc_cfr_vs_cfr,run,100.0,61,-0.33673,-0.3366666666666666,100000,100
etc_cfr_vs_cfr,run,100.0,62,-0.45364,-0.454034034034034,100000,100
etc_cfr_vs_cfr,run,100.0,63,-0.19593,-0.1965565565565565,100000,100
etc_cfr_vs_cfr,run,100.0,64,-0.27171,-0.2716816816816816,100000,100
etc_cfr_vs_cfr,run,100.0,65,-0.38826,-0.3883783783783783,100000,100
etc_cfr_vs_cfr,run,100.0,66,-0.42562,-0.4257357357357357,100000,100
etc_cfr_vs_cfr,run,100.0,67,-0.26344,-0.2638838838838839,100000,100
etc_cfr_vs_cfr,run,100.0,68,-0.64184,-0.6426026026026026,100000,100
etc_cfr_vs_cfr,run,100.0,69,-0.29027,-0.2898198198198198,100000,100
etc_cfr_vs_cfr,run,100.0,70,-0.34914,-0.3493993993993994,100000,100
etc_cfr_vs_cfr,run,100.0,71,-0.28805,-0.2883183183183183,100000,100
etc_cfr_vs_cfr,run,100.0,72,-0.38512,-0.3850750750750751,100000,100
etc_cfr_vs_cfr,run,100.0,73,-0.30667,-0.3069269269269269,100000,100
etc_cfr_vs_cfr,run,100.0,74,-0.23836,-0.2382182182182182,100000,100
etc_cfr_vs_cfr,run,100.0,75,-0.35052,-0.3509509509509509,100000,100
etc_cfr_vs_cfr,run,100.0,76,-0.46898,-0.4689189189189189,100000,100
etc_cfr_vs_cfr,run,100.0,77,-0.3083,-0.3087487487487487,100000,100
etc_cfr_vs_cfr,run,100.0,78,-0.47405,-0.4737237237237237,100000,100
etc_cfr_vs_cfr,run,100.0,79,-0.28852,-0.2887687687687688,100000,100
etc_cfr_vs_cfr,run,100.0,80,-0.3797,-0.3796196196196196,100000,100
etc_cfr_vs_cfr,run,100.0,81,-0.48968,-0.4904004004004004,100000,100
etc_cfr_vs_cfr,run,100.0,82,-0.53565,-0.5365065065065066,100000,100
etc_cfr_vs_cfr,run,100.0,83,-0.43349,-0.4334134134134134,100000,100
etc_cfr_vs_cfr,run,100.0,84,-0.33747,-0.3378978978978979,100000,100
etc_cfr_vs_cfr,run,100.0,85,-0.52112,-0.5220720720720721,100000,100
etc_cfr_vs_cfr,run,100.0,86,-0.39146,-0.3918018018018018,100000,100
etc_cfr_vs_cfr,run,100.0,87,-0.32017,-0.32006006006006,100000,100
etc_cfr_vs_cfr,run,100.0,88,-0.25424,-0.2543343343343343,100000,100
etc_cfr_vs_cfr,run,100.0,89,-0.41157,-0.4118918918918919,100000,100
etc_cfr_vs_cfr,run,100.0,90,-0.30068,-0.3012512512512512,100000,100
etc_cfr_vs_cfr,run,100.0,91,-0.30142,-0.3017917917917918,100000,100
etc_cfr_vs_cfr,run,100.0,92,-0.41014,-0.4097997997997998,100000,100
etc_cfr_vs_cfr,run,100.0,93,-0.72649,-0.7268068068068068,100000,100
etc_cfr_vs_cfr,run,100.0,94,-0.35508,-0.3556756756756756,100000,100
etc_cfr_vs_cfr,run,100.0,95,-0.43728,-0.4376576576576577,100000,100
etc_cfr_vs_cfr,run,100.0,96,-0.22383,-0.2234234234234234,100000,100
etc_cfr_vs_cfr,run,100.0,97,-0.42838,-0.4285285285285285,100000,100
etc_cfr_vs_cfr,run,100.0,98,-0.41664,-0.4181281281281281,100000,100
etc_cfr_vs_cfr,run,100.0,99,-0.19711,-0.1972272272272272,100000,100
etc_cfr_vs_cfr,run,500.0,0,-0.24246,-0.2438391959798995,100000,100
etc_cfr_vs_cfr,run,500.0,1,-0.36811,-0.3701306532663316,100000,100
etc_cfr_vs_cfr,run,500.0,2,-0.42909,-0.4298291457286432,100000,100
etc_cfr_vs_cfr,run,500.0,3,-0.17639,-0.1769145728643216,100000,100
etc_cfr_vs_cfr,run,500.0,4,-0.44281,-0.4454371859296482,100000,100
etc_cfr_vs_cfr,run,500.0,5,-0.26469,-0.2663115577889447,100000,100
etc_cfr_vs_cfr,run,500.0,6,-0.32372,-0.3258793969849246,100000,100
etc_cfr_vs_cfr,run,500.0,7,-0.38639,-0.3878894472361809,100000,100
etc_cfr_vs_cfr,run,500.0,8,-0.43379,-0.4370452261306533,100000,100
etc_cfr_vs_cfr,run,500.0,9,-0.32817,-0.3291859296482412,100000,100
etc_cfr_vs_cfr,run,500.0,10,-0.32659,-0.3287236180904522,100000,100
etc_cfr_vs_cfr,run,500.0,11,-0.27964,-0.281537688442211,100000,100
etc_cfr_vs_cfr,run,500.0,12,-0.31389,-0.3155879396984924,100000,100
etc_cfr_vs_cfr,run,500.0,13,-0.24095,-0.243356783919598,100000,100
etc_cfr_vs_cfr,run,500.0,14,-0.36671,-0.3668442211055276,100000,100
etc_cfr_vs_cfr,run,500.0,15,-0.30747,-0.3102713567839196,100000,100
etc_cfr_vs_cfr,run,500.0,16,-0.35142,-0.3530552763819095,100000,100
etc_cfr_vs_cfr,run,500.0,17,-0.34281,-0.3443718592964824,100000,100
etc_cfr_vs_cfr,run,500.0,18,-0.25229,-0.2551155778894472,100000,100
etc_cfr_vs_cfr,run,500.0,19,-0.3624,-0.3641306532663316,100000,100
etc_cfr_vs_cfr,run,500.0,20,-0.30994,-0.3108643216080402,100000,100
etc_cfr_vs_cfr,run,500.0,21,-0.35772,-0.3603718592964824,100000,100
etc_cfr_vs_cfr,run,500.0,22,-0.22243,-0.2235477386934673,100000,100
etc_cfr_vs_cfr,run,500.0,23,-0.31239,-0.3117185929648241,100000,100
etc_cfr_vs_cfr,run,500.0,24,-0.2553,-0.2574472361809045,100000,100
etc_cfr_vs_cfr,run,500.0,25,-0.28906,-0.2901809045226131,100000,100
etc_cfr_vs_cfr,run,500.0,26,-0.33478,-0.3352763819095477,100000,100
etc_cfr_vs_cfr,run,500.0,27,-0.29267,-0.2944120603015075,100000,100
etc_cfr_vs_cfr,run,500.0,28,-0.30519,-0.3069547738693467,100000,100
etc_cfr_vs_cfr,run,500.0,29,-0.23136,-0.2326130653266331,100000,100
etc_cfr_vs_cfr,run,500.0,30,-0.30587,-0.3069547738693467,100000,100
etc_cfr_vs_cfr,run,500.0,31,-0.31339,-0.3135175879396984,100000,100
etc_cfr_vs_cfr,run,500.0,32,-0.28339,-0.2846331658291457,100000,100
etc_cfr_vs_cfr,run,500.0,33,-0.3771,-0.3794070351758793,100000,100
etc_cfr_vs_cfr,run,500.0,34,-0.2979,-0.2988743718592965,100000,100
etc_cfr_vs_cfr,run,500.0,35,-0.46147,-0.4633065326633165,100000,100
etc_cfr_vs_cfr,run,500.0,36,-0.34305,-0.3441105527638191,100000,100
etc_cfr_vs_cfr,run,500.0,37,-0.43347,-0.4373266331658291,100000,100
etc_cfr_vs_cfr,run,500.0,38,-0.40143,-0.4027738693467336,100000,100
etc_cfr_vs_cfr,run,500.0,39,-0.23602,-0.2368040201005025,100000,100
etc_cfr_vs_cfr,run,500.0,40,-0.27226,-0.2740804020100502,100000,100
etc_cfr_vs_cfr,run,500.0,41,-0.40044,-0.4015577889447236,100000,100
etc_cfr_vs_cfr,run,500.0,42,-0.24309,-0.2446231155778894,100000,100
etc_cfr_vs_cfr,run,500.0,43,-0.31009,-0.312070351758794,100000,100
etc_cfr_vs_cfr,run,500.0,44,-0.27911,-0.2803115577889447,100000,100
etc_cfr_vs_cfr,run,500.0,45,-0.37596,-0.3770150753768844,100000,100
etc_cfr_vs_cfr,run,500.0,46,-0.31073,-0.3125527638190954,100000,100
etc_cfr_vs_cfr,run,500.0,47,-0.26474,-0.2670452261306533,100000,100
etc_cfr_vs_cfr,run,500.0,48,-0.37805,-0.3797688442211055,100000,100
etc_cfr_vs_cfr,run,500.0,49,-0.33916,-0.3422814070351759,100000,100
etc_cfr_vs_cfr,run,500.0,50,-0.41829,-0.4203919597989949,100000,100
etc_cfr_vs_cfr,run,500.0,51,-0.18242,-0.184180904522613,100000,100
etc_cfr_vs_cfr,run,500.0,52,-0.51362,-0.5168040201005025,100000,100
etc_cfr_vs_cfr,run,500.0,53,-0.39401,-0.3983316582914573,100000,100
etc_cfr_vs_cfr,run,500.0,54,-0.30489,-0.3073768844221105,100000,100
etc_cfr_vs_cfr,run,500.0,55,-0.52001,-0.5227236180904523,100000,100
etc_cfr_vs_cfr,run,500.0,56,-0.3577,-0.3590753768844221,100000,100
etc_cfr_vs_cfr,run,500.0,57,-0.3264,-0.3273366834170854,100000,100
etc_cfr_vs_cfr,run,500.0,58,-0.23342,-0.2340603015075376,100000,100
etc_cfr_vs_cfr,run,500.0,59,-0.32888,-0.3295175879396985,100000,100
etc_cfr_vs_cfr,run,500.0,60,-0.35247,-0.3544020100502512,100000,100
etc_cfr_vs_cfr,run,500.0,61,-0.27827,-0.2793869346733668,100000,100
etc_cfr_vs_cfr,run,500.0,62,-0.25759,-0.2583417085427135,100000,100
etc_cfr_vs_cfr,run,500.0,63,-0.38159,-0.3827537688442211,100000,100
etc_cfr_vs_cfr,run,500.0,64,-0.43428,-0.4362613065326633,100000,100
etc_cfr_vs_cfr,run,500.0,65,-0.227,-0.228643216080402,100000,100
etc_cfr_vs_cfr,run,500.0,66,-0.4162,-0.4182311557788944,100000,100
etc_cfr_vs_cfr,run,500.0,67,-0.27862,-0.2811859296482412,100000,100
etc_cfr_vs_cfr,run,500.0,68,-0.32674,-0.3286331658291457,100000,100
etc_cfr_vs_cfr,run,500.0,69,-0.28731,-0.2882412060301507,100000,100
etc_cfr_vs_cfr,run,500.0,70,-0.23127,-0.2322613065326633,100000,100
etc_cfr_vs_cfr,run,500.0,71,-0.3305,-0.3310251256281407,100000,100
etc_cfr_vs_cfr,run,500.0,72,-0.33761,-0.339678391959799,100000,100
etc_cfr_vs_cfr,run,500.0,73,-0.25914,-0.2604824120603015,100000,100
etc_cfr_vs_cfr,run,500.0,74,-0.49044,-0.4912663316582915,100000,100
etc_cfr_vs_cfr,run,500.0,75,-0.33284,-0.3343517587939698,100000,100
etc_cfr_vs_cfr,run,500.0,76,-0.21102,-0.2122110552763819,100000,100
etc_cfr_vs_cfr,run,500.0,77,-0.34754,-0.3491457286432161,100000,100
etc_cfr_vs_cfr,run,500.0,78,-0.27489,-0.2774673366834171,100000,100
etc_cfr_vs_cfr,run,500.0,79,-0.39973,-0.4029145728643216,100000,100
etc_cfr_vs_cfr,run,500.0,80,-0.2865,-0.2895175879396985,100000,100
etc_cfr_vs_cfr,run,500.0,81,-0.33844,-0.3405829145728643,100000,100
etc_cfr_vs_cfr,run,500.0,82,-0.2572,-0.2587638190954774,100000,100
etc_cfr_vs_cfr,run,500.0,83,-0.43196,-0.4326834170854271,100000,100
etc_cfr_vs_cfr,run,500.0,84,-0.24937,-0.2508140703517588,100000,100
etc_cfr_vs_cfr,run,500.0,85,-0.31985,-0.3225628140703517,100000,100
etc_cfr_vs_cfr,run,500.0,86,-0.32702,-0.3296884422110552,100000,100
etc_cfr_vs_cfr,run,500.0,87,-0.31478,-0.3166331658291457,100000,100
etc_cfr_vs_cfr,run,500.0,88,-0.42497,-0.4278291457286432,100000,100
etc_cfr_vs_cfr,run,500.0,89,-0.41032,-0.4114271356783919,100000,100
etc_cfr_vs_cfr,run,500.0,90,-0.522,-0.5234170854271357,100000,100
etc_cfr_vs_cfr,run,500.0,91,-0.26198,-0.2648241206030151,100000,100
etc_cfr_vs_cfr,run,500.0,92,-0.28566,-0.2867638190954774,100000,100
etc_cfr_vs_cfr,run,500.0,93,-0.31699,-0.3188341708542713,100000,100
etc_cfr_vs_cfr,run,500.0,94,-0.40814,-0.4088743718592965,100000,100
etc_cfr_vs_cfr,run,500.0,95,-0.26999,-0.2710753768844221,100000,100
etc_cfr_vs_cfr,run,500.0,96,-0.37089,-0.3721306532663316,100000,100
etc_cfr_vs_cfr,run,500.0,97,-0.29134,-0.2936884422110553,100000,100
etc_cfr_vs_cfr,run,500.0,98,-0.30241,-0.3051457286432161,100000,100
etc_cfr_vs_cfr,run,500.0,99,-0.32327,-0.3248241206030151,100000,100
